ident,name,latitude_deg,longitude_deg,elevation_ft,iso_country,municipality,iata_code,local_code
BIRF,Rif Airport,64.91139984,-23.82309914,18,IS,Rif,OLI,
BIRG,RaufarhÌ_fn Airport,66.40640259,-15.91829967,39,IS,RaufarhÌ_fn,RFN,
BIRK,Reykjavik Airport,64.12999725,-21.94059944,48,IS,Reykjavik,RKV,
BIRL,ReykjahlÌ_Ì¡ Airport,65.65579987,-16.91810036,1030,IS,Myvatn,MVA,
BIRS,Reykjanes Airport,65.91419983,-22.42140007,10,IS,Reykjanes,,
BISA,SandÌÁ Airport,65.13439941,-19.66309929,1580,IS,SandÌÁ,,
BISF,Selfoss Airport,63.92919922,-21.03779984,45,IS,Selfoss,,
BISG,Steinasandur Airport,64.16699982,-15.89999962,30,IS,Steinasandur,,
BISH,Stora-Holt Airport,65.40000153,-21.93300056,100,IS,Stora-Holt,,
BISI,SiglufjÌ_rÌ¡ur Airport,66.133301,-18.9167,10,IS,SiglufjÌ_rÌ¡ur,SIJ,
BISK,SkÌ_gasandur Airport,63.51720047,-19.48920059,130,IS,SkÌ_gasandur,,
BISN,SvÌ_nafell Airport,64.38330078,-15.38329983,60,IS,SvÌ_nafell,,
BISP,Sprengisandur Airport,64.65419769,-18.49690056,2050,IS,Sprengisandur,,
BISR,StÌ_rikroppur Airport,64.63439941,-21.48749924,165,IS,StÌ_rikroppur,,
BISS,SandskeiÌ¡ Airport,64.06079865,-21.5746994,600,IS,SandskeiÌ¡,,
BIST,StykkishÌ_lmur Airport,65.05809784,-22.7942009,42,IS,StykkishÌ_lmur,SYK,
BISV,SkÌÁlavatn Airport,64.11579895,-18.7833004,2000,IS,SkÌÁlavatn,,
BITE,Ì_ingeyri Airport,65.87030029,-23.55999947,65,IS,Ì_ingeyri,TEY,
BITF,TÌÁlknafjÌ_rÌ¡ur Airport,65.676037,-24.006114,115,IS,TÌÁlknafjÌ_rÌ¡ur,TLK,
BITH,SauÌ¡anes Airport,66.25060272,-15.26720047,15,IS,Ì_Ì_rshÌ_fn,,
BITM,Ì_Ì_rsmÌ_rk Airport,63.68999863,-19.56310081,600,IS,Ì_Ì_rsmÌ_rk,,
BITN,Thorshofn Airport,66.21849823,-15.3355999,65,IS,Thorshofn,THO,
BITO,Thorisos Airport,64.34999847,-18.85000038,1840,IS,Thorisos,,
BIVA,Vatnsnes Airport,64.03309631,-20.65110016,,IS,Vatnsnes,,
BIVH,Varmahlid Airport,65.5569458,-19.42805672,27,IS,Varmahlid,,
BIVI,VÌ_k Airport,63.42169952,-18.88829994,100,IS,VÌ_k,,
BIVM,Vestmannaeyjar Airport,63.42430115,-20.27890015,326,IS,Vestmannaeyjar,VEY,
BIVO,VopnafjÌ_rÌ¡ur Airport,65.72059631,-14.85060024,16,IS,VopnafjÌ_rÌ¡ur,VPN,
BIZ,Bimin Airport,-5.286111111,142.0330556,5775,PG,,BIZ,BMN
BJE,Baleela Airport,11.19944444,28.52305556,1690,SD,Baleela Base Camp,BJE,
BJQ,Bahja Airport,19.87305556,56.06777778,515,OM,Bahja,BJQ,
BJT,Bentota River Waterdrome,6.431,79.996,,LK,Bentota,BJT,
BKPR,PriÅÁtina International Airport,42.5728,21.035801,1789,XK,Prishtina,PRN,
BKVR,Vali Ranch Heliport,42.513732,21.534508,2168,XK,PÌÇrlepnice,,
bl,RNAS Pembroke/RNAS Milton/RAF Carew Cheriton,51.69011709,-4.812355041,,GB,Pembrokeshire,,
BLM,Bahia De Los Angelos South,28.89195224,-113.5287237,33,MX,,,BLM
BLW,Bellows AFS (Bellows Field),21.370833,-157.713889,5,US,Waimanalo,BLW,
BM-0001,RNAS Boaz Island,32.32080078,-64.8411026,,BM,Boaz Island,,
BM-0002,Naval Air Station Bermuda Annex,32.26987076,-64.85161591,,BM,Morgan's Point,,
BMH,Bomai Airport,-6.373166667,144.637,3300,PG,Bomai,BMH,BOM
BMQ,Bamburi Airport,-3.98191,39.730768,52,KE,,BMQ,
BMZ,Bamu Airport,-7.8485,143.2433,50,PG,Bamu,BMZ,BAMU
BNF,Warm Spring Bay Seaplane Base,57.08879852,-134.8329926,,US,Baranof,BNF,BNF
BNM,Bodinumu Airport,-9.107777778,147.6667222,3700,PG,Bodinumu,BNM,BNU
BNQ,Baganga airport,7.611944444,126.5688889,42,PH,Baganga,BNQ,
BNT,Bundi Airport,-5.742222222,145.2275,4400,PG,Bundi,BNT,BDI
BNV,Boana Airport,-6.433,146.825,2950,PG,Boana,BNV,
BNZ,Banz Airport,-5.807,144.623,5150,PG,Banz,BNZ,
BO-0001,Rurenabaque Airport,-14.42790031,-67.49680328,676,BO,Rurenabaque,RBQ,
BO-0002,Riberalta Airport,-11.01039982,-66.0734024,444,BO,Riberalta,,
BO-0003,San Juan de Beni Airport,-14.2626,-64.8721,487,BO,Puerto Leigue,,
BO-0004,Puerto Ustarez Airport,-12.3431,-64.5205,478,BO,Puerto Ustarez,,
BO-0005,Mayo Mayo Airport,-12.2974,-65.0986,499,BO,Santa Rosa de Vigo,,
BO-0006,El Mojar Airport,-12.4274,-65.5061,486,BO,El Mojar,,
BO-0007,El Tacuaral,-14.0807,-65.658,500,BO,El Tacuaral,,
BO-0008,Camiare Airport,-13.9698,-65.6699,493,BO,Camiare,,
BO-0009,Saipiru Airport,-19.39119911,-63.07210159,2039,BO,Cordillera,,
BO-0010,Buen Jesus Airport,-13.657813,-62.801874,,BO,Buen Jesus,,
BO-0011,Tres Personas Airport,-14.130654,-61.820904,,BO,Tres Personas,,
BO-BVL,Baures Airport,-13.58333302,-63.58333206,470,BO,Baures,BVL,
BOF,Bolling Air Force Base,38.84289932,-77.01609802,20,US,Washington,BOF,BOF
BOK,Brookings Airport,42.07460022,-124.2900009,459,US,Brookings,BOK,BOK
BOQ,Boku Airport,-6.5427,155.3419,225,PG,Boku,BOQ,
BOT,Bosset Airport,-7.240833333,141.0923333,80,PG,Bosset,BOT,BST
BOV,Boang Airport,-3.3834,153.2812,85,PG,Boang Island,BOV,BOG
BPF,Batuna Aerodrome,-8.562027778,158.1193056,24,SB,Batuna Mission Station,BPF,
BQV,Bartlett Cove Seaplane Base,58.4552002,-135.8849945,0,US,Gustavus,BQV,BQV
BR-0001,Sitio de Voo TatamborÌÁ,-23.88750076,-45.44639969,500,BR,"Ponta da Sela, Ilhabela",,
BR-0002,Alegrete,-29.80027771,-55.76305389,,BR,,,
BR-0003,Fazenda Cana Brava,-17.41839981,-39.58179855,,BR,,,
BR-0004,Fazenda Sao Judas Tadeu,-12.61779976,-60.9007988,,BR,,,
BR-0005,Iguatemi,-23.63290024,-54.62969971,,BR,,,
BR-0006,Ilha Solteira,-20.42169952,-51.33140182,,BR,,,
BR-0007,Irati,-25.50388908,-50.6538887,,BR,,,
BR-0008,Planura,-20.12439919,-48.6996994,,BR,,,
BR-0009,Ponta Do Costa,-22.87190056,-42.08280182,,BR,,,
BR-0010,Senhor Do Bonfim,-10.47029972,-40.18280029,,BR,,,
BR-0011,Edmar Ferreira,-18.25749969,-48.90800095,1476,BR,Buriti Alegre,,
BR-0012,Maisa Airport,-5.022540092,-37.51589966,262,BR,MossorÌ_,,
BR-0013,Fazenda Campo Oliva - NhecolÌ¢ndia,-18.500999,-55.450298,425,BR,CorumbÌÁ,,
BR-0014,Nova JacuÌ_ Airport,-29.11805556,-53.21583333,1070,BR,Salto do JacuÌ_,,
BR-0015,TucumÌ£ Airport,-6.7488,-51.1478,1060,BR,TucumÌ£,TUZ,
BR-0016,AlexÌ¢nia Municipal Airport,-16.06185,-48.5294,3590,BR,AlexÌ¢nia,,
BR-0017,Guarulhos - Sao Paulo Airport Marriott Heliport,-23.45572704,-46.49179906,,BR,,,
BR-0018,Fasano Hotel Heliport,-23.33220771,-47.5599432,,BR,,,
BR-0019,Estancia Heliport,-23.3610103,-47.56863356,,BR,,,
BR-0020,Panco 10 Heliport,-22.66670036,-43.29610062,58,BR,Duque De Caxias,,
BR-0021,Hospital SÌ£o Mateus Helipad,-3.741922,-38.480087,300,BR,Fortaleza,,SDBQ
BR-0022,Fazenda Trescinco Juruena Airport,-10.24472237,-58.24944305,883,BR,Alta Floresta,,
BR-0023,Bonfim Airport,3.3621,-59.8239,296,BR,Bonfim,,
BR-0024,Fazenda Montenegro Airport,-0.2525,-49.52,27,BR,Chaves,,
BR-0025,Punto do Carmo Airport,-0.218,-49.764,50,BR,Chaves,,
BR-0026,AfuÌÁ Municipal Airport,-0.1581,-50.3881,6,BR,AfuÌÁ,,
BR-0027,AnajÌÁs Airport,-0.9852,-49.939,15,BR,AnajÌÁs,,
BR-0028,Povoado Airport,-0.7687,-48.5278,27,BR,Salvaterra,,
BR-0029,Campo Limpo Airport,-0.963,-47.3542,110,BR,Santo AntÌ«nio,,
BR-0030,CametÌÁ Airport,-2.2426,-49.5074,40,BR,CametÌÁ,,
BR-0031,19P12 Airstrip,-9.1736,-43.0513,1500,BR,Anisio de Abreu,,
BR-0032,SÌ£o Domingos Airstrip,-13.4121,-46.2983,2375,BR,SÌ£o Domingos,,
BR-0033,DivinÌ_polis de GoiÌÁs Airport,-13.2956,-46.379,2105,BR,DivinÌ_polis de GoiÌÁs,,
BR-0034,ItajÌÁ Airstrip,-19.068,-51.53,1590,BR,ItajÌÁ,,
BR-0035,AporÌ© Airstrip,-18.94,-51.923,1880,BR,AporÌ©,,
BR-0036,CedrolÌ¢ncia Airport,-2.538889885,-51.94670105,115,BR,Senador JosÌ© PorfÌ_rio,,
BR-0037,Fazenda Primavera,-18.8333,-52.059,2053,BR,AporÌ©,,
BR-0038,Itaruma Airport,-18.7807,-51.3587,1698,BR,Itaruma,,
BR-0039,Cachoeira Alta Airport,-18.7872,-50.9365,1750,BR,Cachoeira Alta,,
BR-0040,ChapadÌ£o do CÌ©u Airport,-18.3886,-52.6535,2750,BR,ChapadÌ£o do CÌ©u,,
BR-0041,Old RondonÌ_polis Airport,-16.44619942,-54.66419983,1047,BR,RondonÌ_polis,,
BR-0042,Fazenda Santa Rita Airport,-15.3751,-51.0457,940,BR,ItapirapuÌ£,,
BR-0043,Taxi Aero Airstrip,-13.1546,-50.593,713,BR,SÌ£o Miguel do Araguaia,,
BR-0044,Vila Isabel Airstrip,-13.2133,-50.5657,720,BR,SÌ£o Miguel do Araguaia,,
BR-0045,Fazenda SÌ£o Miguel Airstrip,-13.2912,-50.5468,715,BR,SÌ£o Miguel do Araguaia,,
BR-0046,Novo Planalto Airport,-13.2391,-49.5138,1025,BR,Novo Planalto,,
BR-0047,Teresina de GoiÌÁs Airport,-13.7782,-47.282,2625,BR,Teresina de GoiÌÁs,,
BR-0048,CaÌ_u Airport,-18.5748,-51.1607,1889,BR,CaÌ_u,,
BR-0049,SerranÌ_polis Airport,-18.2887,-51.9412,2560,BR,SerranÌ_polis,,
BR-0050,PortelÌ¢ndia Airstrip,-17.3494,-52.6632,2905,BR,PortelÌ¢ndia,,
BR-0051,Baliza Airport,-16.1997,-52.5261,1292,BR,Baliza,,
BR-0052,Bom Jardim de GoiÌÁs Airport,-16.2058,-52.1627,1378,BR,Bom Jardim de GoiÌÁs,,
BR-0053,Piranhas Airport,-16.4406,-51.7742,1278,BR,Piranhas,,
BR-0054,CaiapÌ«nia Airport,-16.9693,-51.8233,2488,BR,CaiapÌ«nia,,
BR-0055,Tesouro Airport,-16.0734,-53.5692,1487,BR,Tesouro,,
BR-0056,Guiratinga Airport,-16.283479,-53.770679,1785,BR,Guiratinga,,
BR-0057,Guiratinga 2 Airport,-16.3482,-53.7786,1770,BR,Guiratinga,,
BR-0058,TorixorÌ©u Northwest Airport,-16.1753,-52.5761,1325,BR,TorixorÌ©u,,
BR-0059,Anicuns Airport,-16.4468,-49.9711,2450,BR,Anicuns,,
BR-0060,ArenÌ_polis Airstrip,-16.3833,-51.5803,1453,BR,ArenÌ_polis,,
BR-0061,Fazenda ÌÅgua Fria Airfield,-7.0161,-49.366,570,BR,Xinguara,,SDOX
BR-0062,Banaer,-24.419166,-47.869166,98,BR,Sete Barras,,
BR-0063,TapauÌÁ Airport,-5.635585,-63.185491,,BR,TapauÌÁ,,
BR-0064,Santo AntÌ«nio do IÌ_ÌÁ Airport,-3.084476,-67.958457,,BR,Santo AntÌ«nio do IÌ_ÌÁ,,
BR-0065,Anori Airport,-3.726341,-61.665722,,BR,Anori,,
BR-0066,FordlÌ¢ndia Airport,-3.791178,-55.470674,,BR,FordlÌ¢ndia,,
BR-0067,Linha-dura Airport,-3.515242,-53.486152,,BR,MedicilÌ¢ndia,,
BR-0068,MedicilÌ¢ndia Airport,-3.400857,-52.95263,,BR,MedicilÌ¢ndia,,
BR-0069,SÌ£o Luiz Airport,1.01821,-60.026079,,BR,SÌ£o Luiz,,
BR-0070,Presidente Figueiredo Airport,-1.989875,-60.148936,,BR,Presidente Figueiredo,,
BR-0071,Itapiranga Airport,-2.736772,-58.026525,,BR,Itapiranga,,
BR-0072,Faro Airport,-2.131061,-56.732522,,BR,Faro,,
BR-0073,Curuai Airport,-2.289123,-55.477823,,BR,Curuai,,
BR-0074,Alta Floresta D'Oeste Airport,-11.919358,-61.97612,,BR,Alta Floresta D'Oeste,,
BR-0075,Rolim de Moura Airport,-11.655585,-61.775907,,BR,Rolim de Moura,,
BR-0076,SÌ£o Miguel do GuaporÌ© Airport,-11.703,-62.679631,,BR,SÌ£o Miguel do GuaporÌ©,,
BR-0077,RondolÌ¢ndia Airport,-10.861378,-61.495263,,BR,RondolÌ¢ndia,,
BR-0078,Jaru Airport,-10.359504,-62.46073,,BR,Jaru,,
BR-0079,Extrema Airport,-9.771308,-66.331287,,BR,Extrema,,
BR-0080,Colorado do Oeste Airport,-13.113405,-60.524276,,BR,Colorado do Oeste,,
BR-0081,Cerejeiras Airport,-13.183366,-60.839676,,BR,Cerejeiras,,
BR-0082,Pimenteiras do Oeste Airport,-13.475905,-61.035152,,BR,Pimenteiras do Oeste,,
BR-0083,EspigÌ£o D'Oeste Airport,-11.547936,-61.022681,,BR,EspigÌ£o D'Oeste,,
BR-0084,Pixaim Airport,-16.741401,-56.836628,,BR,Pixaim,,
BR-0085,Nova MamorÌ© Airport,-10.399912,-65.347213,,BR,Nova MamorÌ©,,
BR-0086,Buritis Airport,-10.206737,-63.854913,,BR,Buritis,,
BR-0087,GuaraÌ_ Airport,-8.871896,-48.501531,,BR,GuaraÌ_,,
BR-0088,Presidente Kennedy Airport,-8.544268,-48.508229,,BR,Presidente Kennedy,,
BR-0089,BrasilÌ¢ndia do Tocantins Airport,-8.38962,-48.490579,,BR,BrasilÌ¢ndia do Tocantins,,
BR-0090,Colinas do Tocantins Airport,-8.143634,-48.478337,,BR,Colinas do Tocantins,,
BR-0091,Nova Olinda Airport,-7.623877,-48.411781,,BR,Nova Olinda,,
BR-0092,Porto Franco Heliport,-6.446777,-47.404796,,BR,Porto Franco,,
BR-0093,TocantinÌ_polis Airport,-6.333432,-47.471938,,BR,TocantinÌ_polis,,
BR-0094,CondomÌ_nio GuaporÌ© II Heliport,-21.22671,-47.782154,2082,BR,RibeirÌ£o Preto,,SDAL
BR-0095,Fazenda Curitiba Airport,-13.7029,-45.6121,2682,BR,Correntina,,SDAQ
BR-0096,Fazenda Agrovera Airport,-11.874331,-56.276475,1178,BR,Porto dos GaÌ_chos,,SDAR
BR-0097,Fazenda Santa Lucia Airport,-8.92326,-50.34641,718,BR,Santa Maria das Barreiras,,SDAY
BR-0098,Brasnorte Airport,-12.099274,-58.001527,,BR,Brasnorte,,
BR-0099,Brianorte Airport,-12.279135,-57.342796,,BR,Brianorte,,
BR-0100,Montes Altos Airport,-5.838959,-47.058035,,BR,Montes Altos,,
BR-0101,Amarante do MaranhÌ£o Airstrip,-5.5829,-46.741288,,BR,Amarante do MaranhÌ£o,,
BR-0102,Vitorino Freire Airport,-4.251292,-45.233199,,BR,Vitorino Freire,,
BR-0103,ZÌ© Doca Airport,-3.263659,-45.66214,,BR,ZÌ© Doca,,
BR-0104,Vargem Grande Airstrip,-3.53481,-43.9239,,BR,Vargem Grande,,
BR-0105,Chapadinha Airport,-3.747949,-43.309752,,BR,Chapadinha,,
BR-0106,Esperantina Airport,-3.896953,-42.260735,,BR,Esperantina,,
BR-0107,Santa QuitÌ©ria do MaranhÌ£o Airport,-3.498477,-42.615958,,BR,Santa QuitÌ©ria do MaranhÌ£o,,
BR-0108,Piripiri Airport,-4.335206,-41.768978,,BR,Piripiri,,
BR-0109,Santa QuitÌ©ria Airport,-4.332152,-40.142722,,BR,Santa QuitÌ©ria,,
BR-0110,Taiobeiras Airstrip,-15.77619,-42.193654,,BR,Taiobeiras,,
BR-0111,Castanheira Airport,-11.135194,-58.599106,,BR,Castanheira,,
BR-0112,Colniza Airport,-9.445464,-59.199348,,BR,Colniza,,
BR-0113,Machadinho D'Oeste Airport,-9.40307,-62.006018,,BR,Machadinho D'Oeste,,
BR-0114,Cunatama Airport,-6.529526,-64.383895,,BR,Cunatama,,
BR-0115,Lagoa Nova Airport,-6.038857,-36.454737,,BR,Lagoa Nova,,
BR-0116,Santa Cruz Airport,-6.276513,-36.034278,,BR,Santa Cruz,,
BR-0117,Fazenda SÌ£o Paulo dos Palmares Airport,-23.270871,-49.546115,2814,BR,Timburi,,SDEB
BR-0118,Vila OperÌÁria Airport,-15.82961,-54.933281,,BR,Dom Aquino,,
BR-0119,Ponte Branca Airport,-16.754234,-52.84266,,BR,Ponte Branca,,
BR-0120,RibeirÌ£ozinho Airport,-16.492659,-52.700786,,BR,RibeirÌ£ozinho,,
BR-0121,Bom Despacho Airport,-19.687863,-45.269677,,BR,Bom Despacho,,
BR-0122,Vacaria Novo Airport,-28.43248,-51.023322,2953,BR,Vacaria,,SNEE
BR-0123,Fazenda Piray Airport,-23.885222,-55.055907,1208,BR,Sete Quedas,,SDBI
BR-0124,Boa Vista Airport,-18.7572,-46.97,3845,BR,PatrocÌ_nio,,SDBJ
BR-0125,Francisco Lazaro Da Silveira Airport,-18.480246,-47.223786,3209,BR,Coromandel,,SIWH
BR-ALT,Alenquer Airport,-1.917,-54.7231,55,BR,Alenquer,ALT,
BR-SWM,Suia-Missu Airport,-11.67169952,-51.43470001,,BR,Alto Boa Vista,SWM,
BRG,Whitesburg Municipal Airport,37.2219,-82.8742,1985,US,Whitesburg,BRG,
BS-0001,Fowl Cay Airstrip,24.27074329,-76.5409863,,BS,Fowl Cay,,
BS-0002,Port Nelson Airstrip,23.65138408,-74.84506845,,BS,Port Nelson,,
BS-0003,Cape Santa Maria Airstrip,23.64932026,-75.32391787,,BS,,,
BS-0004,Cave Cay Airstrip,23.91130184,-76.27444983,8,BS,Cave Cay,,
BS-0005,Farmers Cay Airstrip,23.96137189,-76.32620573,10,BS,Little Farmers Cay,,
BS-0006,Castaway Cay (Gorda Cay) Airstrip,26.09125418,-77.5407207,,BS,,,
BS-NSB,Bimini North Seaplane Base,25.7670002,-79.25,,BS,Bimini,NSB,
BSI,Blairsville,40.44472222,-79.28863889,1020,US,Blairsville,BSI,BSI
BSP,Bensbach Airport,-8.858055556,141.2594444,30,PG,Bensbach,BSP,BEN
BSV,Besakoa Airport,-15.6725,47.06166667,40,MG,Besakoa,BSV,
BUL,Bulolo Airport,-7.216286671,146.6495419,2240,PG,Bulolo,BUL,BUO
BVP,Bolovip Airstrip,-5.3633,141.655,4990,PG,Bolovip,BVP,
BVR,Esperadinha Airport,14.86430556,-24.746,64,CV,Brava Island,BVR,
BW-0001,Two Rivers Airport,-26.44790077,20.60560036,3018,BW,Two Rivers,,
BW-0002,Motopi Airport,-20.185848,24.173585,3070,BW,Motopi,,MOTOPI
BW-0003,Seronga Airport,-18.823303,22.422619,3240,BW,Seronga,,
BW-0004,Linyanti Airport,-18.46082,23.808989,3105,BW,Linyanti,,
BW-0005,Serondella Airport,-17.8386,25.031484,3070,BW,Serondela,,
BW-0006,Pom Pom Airport,-19.59728,22.848081,3150,BW,Pom Pom Camp,,
BW-0007,Santawani Airport,-19.5092,23.6211,3095,BW,Santawani Lodge,,
BW-0008,Tsau Airport,-20.157905,22.449275,3097,BW,Tsau,,
BW-0009,Riverside North Airport,-25.2898,23.4725,3410,BW,,,
BW-0010,Riverside Southeast Airport,-25.337175,23.514179,3420,BW,,,
BW-0011,Oxford Airport,-25.0243,24.215,3535,BW,Oxford,,
BW-0012,Xade Airstrip,-22.331339,23.003057,3285,BW,Xade,,
BW-0013,Ghaghoo Mine Airport,-22.6079,24.7897,3350,BW,Gope,,
BW-0014,Chandia Airstrip,-18.5154,25.495408,3515,BW,Chandia,,
BW-0015,Kgoro Pan Airport,-21.2019,22.5038,3550,BW,,,
BW-0016,Khutse Airport,-23.35592,24.6036,3315,BW,Khutse,,
BW-0017,Khwai North Airport,-19.041,23.8339,3090,BW,,,
BW-0018,Ncamasere Airport,-18.569,21.9862,3265,BW,Ncamasere,,
BW-0019,Etsha Airport,-19.113219,22.261864,3205,BW,Etsha,,
BW-0020,Ntswi Airport,-19.52899,23.139408,3140,BW,Gunn's Camp,,
BW-0021,Arizona Airport,-22.6036,28.2897,2440,BW,Arizona Farm,,
BW-0022,Big Game Airport,-26.326,22.0946,3180,BW,Big Game,,
BW-0023,Sunny Side Airport,-23.0339,27.7406,2736,BW,Sunny Side,,
BW-0024,Kwalata Airport,-23.062493,27.904797,2595,BW,Kwalata Ranch,,
BW-0025,Jwala Airport,-22.041793,29.024605,2080,BW,Jwala,,
BW-0026,Kgwedi Airport,-22.07392,29.106636,2005,BW,Kgwedi,,
BW-0027,Chief's Island Airport,-19.314182,22.94975,,BW,,,
BW-0028,Chief's Camp Airport,-19.31107,22.908799,,BW,,,
BW-0029,Mombo Camp Airport,-19.209503,22.794413,,BW,,,
BW-0030,Chitabe Airstrip,-19.467144,23.378341,,BW,,,
BW-0031,Xakanaxa Airport,-19.196998,23.43628,,BW,Xakanaxa,,
BW-0032,Xakanaxa Old Airport,-19.21495,23.439105,,BW,Xakanaxa,,
BW-0033,Kwara Camp Airport,-19.102891,23.289115,,BW,,,
BW-0034,Shindi Lodge Airport,-19.110265,23.162305,,BW,,,
BW-0035,New Xade Airport,-22.114649,22.408025,,BW,New Xade,,
BW-0036,Mochudi Airport,-24.357132,26.090237,,BW,Mochudi,,
BW-0037,Ncojane Airport,-23.140243,20.287681,,BW,Ncojane,,
BW-0038,Rann Airport,-19.658743,22.955112,,BW,,,
BW-0039,Sanctuary Stanley Airport,-19.626272,23.279398,,BW,,,
BW-0040,Ketumetse Airport,-18.771248,23.041275,,BW,,,
BW-0041,Mapula Airport,-18.787656,22.829697,,BW,,,
BW-0042,Nxabega Safari Airport,-19.464174,22.777865,,BW,,,
BW-0043,Masame Airport,-19.329429,24.841567,,BW,Masame,,
BW-0044,Elephant Sands Airport,-19.746877,26.070069,,BW,,,
BW-0045,Xhumaga Airport,-20.431797,24.458519,,BW,Xhumaga,,
BW-0046,Xamaxai Airport,-18.878912,22.713563,,BW,,,
BW-0047,Kanana Farm Airport,-21.627363,21.390602,3905,BW,Kanana Farm,,FBKN
BW-0048,Selinda Old Airport,-18.566713,23.511192,,BW,Selinda,,
BW-0049,Jackalas 1 Airport,-20.55728,27.695399,,BW,Jackalas 1,,
BW-0050,Mapoka Airport,-20.532004,27.609445,,BW,Mapoka,,
BW-0051,Central Kalahari Airport,-21.732301,24.482993,,BW,,,
BW-0052,Nxai Pan Airstrip,-19.872439,24.679162,,BW,,,
BW-0053,Mmashoro Airport,-21.877487,26.350055,,BW,Mmashoro,,
BW-HUK,Hukuntsi Airport,-23.9897,21.758101,3720,BW,Hukuntsi,HUK,
BWJ,Bawan Airport,-6.396944444,146.8816667,4700,PG,,BWJ,BWN
BWP,Bewani Airport,-3.021666667,141.1652778,550,PG,Bewani,BWP,BEW
BXL,Blue Lagoon Seaplane Base,-16.943,177.368,0,FJ,Nanuya Lailai Island,BXL,
BXZ,Bunsil Airport,-5.7243,147.8667,201,PG,Bunsil - Umboi Island,BXZ,BSL
BY-0001,Balbasovo Air Base,54.43999863,30.29669952,620,BY,Orsha,,
BY-0002,Bobr Air Base,54.375,29.37669945,646,BY,Talacyn,,
BY-0003,Bobrovichi Air Base,52.27830124,29.36000061,440,BY,Kalinovichi,,
BY-0004,Borovtsy Air Base,55.60829926,28.67830086,456,BY,Polatsk,,
BY-0005,Polotsk Airport,55.41166687,28.74833298,469,BY,Polotsk,,
BY-0006,Osovtsy Air Base,52.55699921,24.88400078,,BY,Byaroza,,
BY-0007,Bykhau Air Base,53.52000046,30.20000076,,BY,Bykhau,,
BY-0008,Bel Airport,53.77580473,31.67152405,,BY,Krichaw,,
BY-0009,Lida Air Base,53.877,25.377,,BY,Lida,,
BY-0010,Borovukha-2 Helipad,55.53469644,28.79044533,,BY,Polatsk,,
BY-0011,Aerodrom Belz,50.3771921,23.9648804,,UA,,,
BY-0012,Aerodrom Kukoviatsino,55.1609946,29.974589,,BY,,,
BY-0013,Mozyr,51.9858414,29.157581,,BY,,,
BY-0014,Lipki Air Base,53.913545,27.708775,,BY,,,
BY-0015,Aerdrodrom Ozepki,55.1433222,26.8340567,,BY,,,
BY-0016,Gorki,54.30052,30.948463,,BY,Gorki,,
BY-0017,Kokhanovichi Airport,55.85734,28.09827,420,BY,Kokhanovichi,,
BY-0018,Bozhki Airport,55.816719,28.025859,410,BY,Bozhki,,
BY-0019,Zheludok Airfield,53.598206,24.9719,417,BY,Zheludok,,XMFJ
BY-0020,Njeman Heliport,53.6793,25.5686,465,BY,Njeman,,H492
BY-0021,Drozdy Heliport,53.9506,27.5053,703,BY,Drozdy,,H213
BY-0022,Dzerzhinsky Highway Strip,53.68874,27.339573,690,BY,Dzerzhinsky,,ZD7M
BY-0023,Bobruisk Aeroclub,53.21033,29.1290388,,BY,Babruysk,,
BY-0024,Karolin Airfield,53.634045,23.737307,,BY,Grodno,,
BY-0025,Voigovka Airfield,53.621279,27.550494,,BY,Voigovka,,
BY-0026,Komsomolskaya Airstrip,53.2131432,27.3607522,,BY,,,
BY-1095,Postavy Air Base,55.11669922,26.76169968,472,BY,Postavy,,
BY-1210,Maladzyechna Air Base,54.24829865,26.87170029,682,BY,Maladzyechna,,
BY-3111,Zhurzhevo Air Base,55.25500107,30.24670029,636,BY,Vitebsk,,
BY-4247,Pribytki Air Base,52.30500031,31.16329956,456,BY,Gomel,,
BY-7836,Smarhon Air Base,54.52330017,26.30669975,558,BY,Smorgon,,
BY-9934,Luninets Air Base,52.27500153,26.77499962,472,BY,Luninets,,
BYA,Boundary Airport,64.07830048,-141.1130066,2940,US,Boundary,BYA,BYA
BYL,Bella Yella Airport,7.369166667,-9.993722222,690,LR,Beliyela,BYL,
BYV,Beira Lake Seaplane Base,6.929444444,79.85416667,17,LK,Colombo,BYV,
BZ-0001,Chan Chich Airstrip,17.5664,-89.0468,404,BZ,Gallon Jug,,
BZ-0002,Lighthouse Reef Airstrip,17.452965,-87.500671,,BZ,Northern Caye,,
BZ-BCV,Belmopan Airport,17.2696,-88.776497,,BZ,Belmopan,BCV,
BZ-BGK,Big Creek Airport,16.51936913,-88.40791321,3,BZ,Big Creek,BGK,
BZ-CUK,Caye Caulker Airport,17.73469925,-88.03250122,1,BZ,Caye Caulker,CUK,
BZ-CYC,Caye Chapel Airport,17.70079994,-88.04109955,3,BZ,Caye Chapel,CYC,
BZ-CZH,Corozal Municipal Airport,18.38220024,-88.41190338,40,BZ,Corozal,CZH,
BZ-DGA,Dangriga Airport,16.98250961,-88.23098755,508,BZ,Dangriga,DGA,
BZ-INB,Independence Airport,16.53450012,-88.44129944,18,BZ,Independence,INB,
BZ-MDB,Melinda Airport,17.00429916,-88.30419922,101,BZ,Melinda,MDB,
BZ-ORZ,Orange Walk Airport,18.04676628,-88.58386993,111,BZ,Orange Walk,ORZ,
